title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Home Team,"Horror, Thriller","Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",6.222,20-04-2007,17.959,roman empire,/7rTIZCubYsgITs7gZ0ysANb6kOn.jpg,
The Score,"Action, Crime, Thriller","A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",6.921,18-11-2001,17.954,"new year's eve, new york city, nightmare, faith, christianity, pastor, bible, satanist, ex-cop, atheist, anti-christ, millenium, priest, hospital, explosion, church, devil, ritual murder, stigmata, supernatural horror, good versus evil, security agent, private security organization",/zONM403tEJuSi0kZhA3TxkUoS22.jpg,
Arthur Christmas,Thriller,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.",6.292,19-08-2022,17.952,"rescue, ocean, coast guard, disaster, death",/14wIOjYCtfbO9EHTqCbiU9wncMz.jpg,http://www.netflix.com/hometeam
Walk the Line,"Family, Comedy","On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city  and searching for his chosen bride — a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane.",6.729,28-01-2022,17.949,"detective inspector, bayou, series of murders, confederate soldier",/c8Woa2lNy3RuWW2IVEiOud3kevh.jpg,
The 12th Man,"Action, Crime, Thriller, Mystery","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",6.695,13-07-2001,17.931,"snake, possession, serial killer, found footage",/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg,http://www.arthurchristmas.com/
Nowhere Special,"Drama, Animation, Family, Comedy","Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before.",6.761,10-11-2011,17.931,"maid, big tits",/i7W7x1EhLk0PXXFnHiCPBgUjBVC.jpg,
Pokémon Ranger and the Temple of the Sea,"Drama, Music, Romance","What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all.",7.487,13-09-2005,17.926,"venice, italy, inquisition, beauty, courtesan, 16th century",/pMBKzEotLUzk3NuQiyVjZEDlH70.jpg,
Wolf Creek 2,"War, Drama","SNIS-940: ""My husband, how many times do you live today?"" A large amount of cloudy lotion makes you want to live again and again. The finest national idol maid's close contact service! A super muddy testicle massage that heals a super tired body. Fellatio covered with saliva. Slimy intercrural sex & big breasts fucking shooting. ""My husband, it feels great to be slimy ..."" Dakudaku sexual intercourse special!",7.255,25-12-2017,17.923,"prison, new jersey, 1970s, boxer, boxing school, biography, based on memoir or autobiography, 1960s, boxing, legal drama, legal thriller",/u8IIXvpP12Njywuays2yP5v5mwP.jpg,
Hotel for Dogs,Drama,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",7.1,10-09-2020,17.92,"dying and death, sheriff, bounty hunter, gun, attempted murder, prosecution, frontier, murder, black and white, 19th century, fear of dying, wanted dead or alive",/wSCygJhMGT7cErw2MpbQ6ACohTl.jpg,http://www.pokemon.com/us/movies/movie-pokemon-ranger-and-the-temple-of-the-sea-2007/
The Guest,"Family, Animation, Action, Adventure, Fantasy, Science Fiction","The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",6.516,15-07-2006,17.907,"prison, jealousy, husband wife relationship, love of one's life, love triangle, mannequin, burglar, violent husband, golf",/yLJeOFvP0DidEqkoSSrQFQh8J47.jpg,http://www.wolfcreek2.com.au/#sthash.QKVjnVr1.dpbs
Asterix: The Mansions of the Gods,"Horror, Thriller",A fatally wounded white man is found by an outcast Native American who prepares him for the afterlife.,6.399,30-08-2013,17.904,"movie business, hollywood, black and white, dog, filmmaking, mustache, hollywoodland, silent film, marquee, terrier, movie star, flapper, silent film star, 1920s, pets, old hollywood",/aKum63B4j5pHCSNrRvDSvrHRR0m.jpg,
End of Days,"Comedy, Family","A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him.",6,16-01-2009,17.895,"new york city, island, martial arts, himalaya mountain range, bare knuckle boxing, thailand, street artist, muay thai, kick boxing, period drama, underground fighting, action hero",/hovfur18TPFABZIuJYvgjLpln8V.jpg,
The Guardian,"Mystery, Thriller, Action","Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",6.634,05-09-2014,17.895,"high school, friendship, diary, rivalry, based on toy, crush, female protagonist",/lo0jFE3XytyFOuT2jp79ZO12rSw.jpg,http://www.sndm6group.com/Product/130/ASTERIX--the-Land-of-the-Gods
In the Electric Mist,"Animation, Comedy, Adventure, Family","Ghang-gheng, the ancient winner-take-all competition in which the deadliest fighters from around the world employ the most spectacular feats of martial arts skills ever displayed in order to win the prized Golden Dragon. But fighting prowess alone will not be enough for Chris to triumph over such daunting foes.",6.825,26-11-2014,17.891,"princess, musical, based on toy, female protagonist, identity swap",/yhTa8qffwbI7kq2uXWWlObpbkTb.jpg,
The Taking of Deborah Logan,"Action, Fantasy, Horror, Mystery","This movie stars Barbie as a teenage girl, trying to deal with crushes, rivals and friendship as she tries to achieve her dream of working as a news anchor for her school's TV station. She doesn't always make the right decisions, but she's a nice enough character and considerably less ""perfect"" than she is portrayed in her other films.",6.043,24-11-1999,17.89,"gay interest, flirting, eros, homosexuality, bro",/oVp4NyyOqVPKrv5PBA7Sjwoh09S.jpg,
National Idol Is My Only Lotion Slimy Service Maid. Yua Mikami,"Action, Adventure, Drama","With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.",7.128,28-09-2006,17.886,"time travel, mad scientist, anime, steins gate",/sSVrTfAjQzNjJMlCdo4eKTV3h8i.jpg,
Dangerous Beauty,"Thriller, Drama, Crime, Mystery","In the heat of the summer, Andy leaves the city in order to spend some time at a luxury villa with his best friends. As they party and goof around, their initial consensual horseplay reveals that they each have different personal boundaries.",6.088,15-04-2009,17.883,,/bS5JamW3vbZsP2E5H3NiqjyHFZ.jpg,
The Hurricane,"Horror, Mystery, Thriller","One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.",6.461,21-10-2014,17.878,"london, england, street gang, chase, fireworks, meteor, playground, arrest, car crash, cannabis, alien, moped, social satire, creature, alien invasion, race, car fire, naive children, south london",/rTWHdg3FsNTtF5jY2jOhMfjgZz9.jpg,
Dead Man,Drama,"A young botanist relocates to a small desert town to study an invasive plant species. While out on research, she comes to the aid of a downed plane only to find herself taken captive by an inexperienced drug mule who forces her to lead a trek across the sweltering desert to his drop. A local sheriff is drawn into the hunt as his rebellious daughter sets out to find the missing botanist, all the while being pursued by a local drug receiver.",9,19-06-2017,17.876,"rose garden, sheriff, dream, angel, loss of loved one, insanity, 1970s, fbi, texas, grave, flashback, punishment, murder, vision, mechanic, serial killer, demon, religious fundamentalism, gloves, remorse, forced to kill, ax",/vMPSoi6STCGX5ah7C9M6IpJPPw7.jpg,
3-Iron,"Drama, Romance",A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,7.074,20-02-1998,17.87,"high school, adolescence, poetry, lie, rejection, teacher, vulgarity",/52bqRYbzzV32SnYcxmJUILbbv6L.jpg,
The Artist,Drama,A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed 'demons'.,7.432,17-09-1999,17.867,"based on novel or book, superhero",/f6FD1eqlQ7De8LQEPi8i3KK0PNA.jpg,
The Quest,"Drama, Fantasy, Western","In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.",7.292,23-12-1995,17.858,"prison, muslim, gangster, arabian, protection, money, mafia, spirit, cruelty, drugs, inmate, arab, corsican",/9Kfi1QDVGbMzzi06n8c6A789odL.jpg,
The Barbie Diaries,"Drama, Romance, Crime","Paris 2020. While superheroes have assimilated into the Parisian society, they discover a new drug that gives themselves personal superpowers to mere mortals. Lieutenants Moreau and Schaltzmann are investigating the case with the support of two ex-superheroes, Monte Carlo and Callista. They'll do whatever it takes to dismantle the traffic. But Moreau's past resurfaces, and the investigation becomes more complicated.",7.796,15-10-2004,17.856,"puberty, first time, new york city, drug abuse, hiv, shoplifting, underage sex, sexually transmitted disease, shocking, aggressive, sleeping around, complex, critical, disgusted",/nFtkNsd01rYZMQGyZJos2pagOHD.jpg,http://www.orange-studio.fr/film/264/the-artist.html
Barbie: Princess Adventure,"Drama, Comedy, Romance","Sentenced to six years in prison, Malik El Djebena is alone in the world and can neither read nor write. On his arrival at the prison, he seems younger and more brittle than the others detained there. At once he falls under the sway of a group of Corsicans who enforce their rule in the prison. As the 'missions' go by, he toughens himself and wins the confidence of the Corsican group.",7.453,12-10-2011,17.85,"treasure, cartoon, anthropomorphism, pirate, animal",/bYimqNnizPUCnL5HOdoCW02IGmH.jpg,
