title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Dragon Ball: Yo! Son Goku and His Friends Return!!,"Romance, Drama","The beautiful Shizuko (Aya Sugimoto) and her husband Tooyama Takayoshi (Jo Shishido) have a loving relationship, But Takayoshi is getting older and isn't always able to perform. His primary source of gratification involves observing his wife in sadomasochistic scenarios so he commissions a painter, skilled in the arts of bondage to bring these fantasies to life. Soon, Shiziko becomes a willing and submissive participant in fulfilling the S&M fantasies of not only her husband but a slew of rich lecherous men.",7.063,07-02-2020,32.781,"washington dc, usa, sibling relationship, circus, post-apocalyptic future, blood splatter, gore, parody, road trip, zombie, survival horror, amusement park, twinkie, body count, zombification, disposing of a dead body, loner, aftercreditsstinger, zombie apocalypse, fear of clowns, actor playing themself",/fq5r99Uwr0TEG1yc903LgPNNA9k.jpg,https://www.focusfeatures.com/the-outfit/
Diary of a Wimpy Kid: Rodrick Rules,Crime,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",7.13,25-02-2022,32.777,,/4Fj7HwCq3M0UVYXZKU0sVz9OPaX.jpg,https://www.broadview.tv/en/ganz-normale-maenner/
Midsommar,"Documentary, History","Devoted wife and mother Barbara Weaver led a traditional life in her conservative Ohio Amish community. Her husband, however, gave into the “temptations of women and technology” forbidden to the community, leading a secret life online as the “Amish Stud.” Furthermore, he shared with mistresses his desire to kill his wife — something that made him the prime suspect when Barbara is found dead.",7.167,25-01-2022,32.776,"softcore, 미용실 : 특별한 서비스 3, min jung, kang min-woo, kim ji-ah",/o7JVhqMmrex1TPbmuxl8YXVlcfl.jpg,http://www.naruto-movie.com/
Tom and Jerry: Snowman's Land,"Action, Adventure, Comedy, Drama, Fantasy, Animation","In a deserted salon, female hair designer Se-jeong quits, and the salon is at risk. Jeong-soo, the owner, takes measures to overcome this hardship! He hires special male designers with 'special services'. Lonely women in the neighborhood soon hear about this, and start swarming into the salon.",7.216,01-08-2009,32.767,"based on novel or book, isolation, winter, cocaine, drug rehabilitation, salt lake city, utah, blizzard, child kidnapping, adrenal gland, college student",/bcWjiU1TywC8fYlkDK4MpQ9iEMF.jpg,
Men in Black II,"Drama, Fantasy, Science Fiction, Thriller","Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",6.911,27-10-1995,32.759,"gold, treasure, london, england, assassination, usa president, the white house, paris, france, parent child relationship, riddle, secret society, treasure hunt, desk, library of congress, archaeologist, revisionist history, ex-husband ex-wife relationship, american civil war, archeology, south dakota, ancestor, secret formula, decipher, anxious, hidden history, lincoln memorial, history and legacy, fictionalized history, mount rushmore, secret history, hidden clues, u.s. history, historical artifacts, buckingham palace, mount vernon estate, virginia",/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,http://www.shazammovie.com
Mr. & Mrs. Smith,"Action, Comedy, Fantasy","Benjamin Franklin Gates and Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",7.034,29-03-2019,32.755,"superhero, based on comic, vigilante, police corruption, based on graphic novel, origin of hero, masked vigilante, adult animation, police vigilantism, woman director, vigilantism, commissioner gordon",/lI2AHx0QQrNnEkUqUG01QHUdLDW.jpg,http://www.residentevilvendetta.com/
Robots,"Animation, Horror, Adventure, Action, Science Fiction",A wealthy playboy named Bruce Wayne and a Chicago cop named Jim Gordon both return to Gotham City where their lives unexpectedly intersect.,6.903,27-05-2017,32.738,"spain, sports, training, basketball, teenage pregnancy, basketball player, opportunity, dramedy, interracial family",/qU4HDNKv7gjdlvMu74r70rISPwn.jpg,https://kimisui-anime.com/
Wolf Children,"Animation, Drama, Romance","After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",8.26,01-09-2018,32.72,"dancing, dance, jazz, musical, ambition, casting, coffee shop, jazz club, traffic jam, hollywood, los angeles, california, pianist, pier, audition, planetarium, aspiring actor, movie set, sunset, one woman show, pool party, griffith observatory",/l99dylTOAMkwKSr54X5ytiEtnLA.jpg,
The Lovely Bones,"Animation, Fantasy, Adventure, Action, Family","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",8.1,25-10-2019,32.708,"prostitute, heart, horse race, cigarette, electric shock, strip club, sequel, flashback, tourette syndrome, gang, shootout, mansion, foot chase, surgery, taser, duringcreditsstinger, absurdism, ultraviolence",/vs2kMR95pXOsD69OIslazHOEE8U.jpg,http://www.foxsearchlight.com/fantasticmrfox
Monster Pets: A Hotel Transylvania Short,"Adventure, Animation, Comedy, Family",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,7.782,23-10-2009,32.693,"prison, martial arts, car race, dystopia, matter of life and death, car crash, prison guard, prison escape, exploding building, vehicle combat, street race, remake, car fire, action hero, death game",/1Dp18gkAs9bJ1lzB2HKvboAHRN0.jpg,
Army of the Dead,"Fantasy, Adventure, Action","Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",6.255,21-03-2022,32.687,softcore,/a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,
Sleepy Hollow,"Animation, Comedy, Family, Adventure, Fantasy","One day, Min-sang who is not that handsome becomes a huge success because of a webtoon. Then he gets a pretty wife, Yu-ra, for himself. Min-sang is having a dream-like marriage with Yura. It has been a perfect day except for his sister-in-law Yu-mi, who hates her ugly self. Accidentally, he learned of his wife's dark past through his sister-in-law's diary, and this leads to a reversal of the relationship with her sister-in-law. Min-sang began to demand excessive demands from his sister-in-law, and Yu-mi began to accept them. Where will the end of the relationship between Min-sang, Yu-ra, and Yu-mi lead?",6.5,03-03-2008,32.669,"race against time, bomb, virtual reality, identity, investigation, bomber, suspicion, surrealism, time loop, soldier, helicopter pilot, augmented reality",/xfCdwbOqbEb0MxhkhTqO5XWE0eI.jpg,
U-571,"Action, Thriller, Crime, Adventure","When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",7.089,21-01-2003,32.665,"budapest, hungary, love of one's life, vampire, subway, hostility, bite, descendant, hybrid, rivalry, shootout, werewolf, gothic, dark fantasy, lycanthrope, urban gothic, supernatural power",/jmg9qYhzPZdYuNaOZr5xrQPK6cQ.jpg,http://www.purgeelectionyear.com
Abandoned,"Action, Horror, Thriller","Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",6.394,29-06-2016,32.648,,/c1YQcpqsljC7lYEmTIeftcl22VS.jpg,
Cast Away,"Mystery, Thriller, Romance",A virus is unleashed and a chilling massacre runs through the streets of Montevideo.,6.1,26-08-2022,32.602,"superhero, villain, sequel, psychiatric hospital, comic book shop, super power, mental illness, multiple personality, dissociative identity disorder, surveillance specialist",/uIbhHNUPx8KhbP6xSebvmnbm7G2.jpg,http://www.thegreatwallmovie.com/
American Carnage,"Action, Adventure, Fantasy","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",6.005,16-12-2016,32.601,"teacher, school",/94QHrTXnxdmIyXWGUpOPe7PU8DL.jpg,https://anna.movie
Incantation,"Thriller, Action",A comedy that follows an ex-con who lands a position at a school that sits over the spot where money from one of his earlier robberies was stashed.,6.673,19-06-2019,32.6,"detective, victorian england, sequel, female detective, sherlock holmes",/aAM3cQmYGjjLQ24m0F0RWfjKQ57.jpg,
Malignant,"Animation, Action, Adventure, Science Fiction","Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",6.271,21-09-2008,32.598,"drug dealer, amnesia, insulin, tattoo, waitress, insurance salesman, motel, manipulation, flashback, confusion, revenge, murder, memory loss, psychological thriller, whodunit, los angeles, california, polaroid, based on short story, nonlinear timeline, individuality, phone call, neo-noir, reverse chronology",/hgKkCRQT9HhHJ9NKPQKnF1N5eGL.jpg,https://www.disneyplus.com/movies/diary-of-a-wimpy-kid-2-rodrick-rules/3AozRqCU7cg4
The Childe,"Animation, Comedy, Family","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",6.959,02-12-2022,32.594,"comic book, master thief, based on comic, gentleman thief, woman scorned, blast from the past, diabolik",/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,https://a24films.com/films/midsommar
Eismayer,"Horror, Drama, Mystery","Diabolik nearly gets caught in Inspector Ginko's latest trap, leaving his partner in crime Eva Kant behind in the escape. Furious, Eva offers Ginko her help in capturing the King of Terror, but the former has to face the return of an old flame of his.",7.162,03-07-2019,32.581,"japan, samurai, based on manga, samurai sword, shinsengumi",/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg,https://www.warnerbros.com/movies/tom-and-jerry-snowmans-land
